Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo
0.0,0.9979166666666667,1.0,83.0,49.0,0.0,1.5524958427815572,4/4,4,4,1,G,major,38.56693097014925
1.0,0.9979166666666667,1.0,79.0,49.0,1.555736961451247,0.8110052910052913,4/4,4,4,1,G,major,73.82812499999997
2.0,0.9979166666666667,1.0,83.0,49.0,2.36843537414966,0.4402600151171577,4/4,4,4,1,G,major,135.99917763157904
3.0,0.9979166666666667,1.0,79.0,49.0,2.809614512471655,0.5097747543461832,4/4,4,4,1,G,major,117.45383522727266
4.0,0.9979166666666667,1.0,81.0,49.0,3.320453514739229,0.7414905517762659,4/4,4,4,1,G,major,80.74951171875003
5.0,0.9979166666666667,1.0,76.0,49.0,4.063492063492063,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586
6.0,0.9979166666666667,1.0,81.0,49.0,4.73687074829932,0.3939168556311418,4/4,4,4,1,G,major,151.99908088235276
7.0,0.9979166666666667,1.0,76.0,49.0,5.131609977324263,0.6488042328042325,4/4,4,4,1,G,major,92.28515625000004
8.0,0.9979166666666667,1.0,78.0,49.0,5.7817687074829935,0.6256326530612237,4/4,4,4,1,G,major,95.70312500000011
9.0,0.9979166666666667,1.0,74.0,49.0,6.408707482993197,0.8110052910052916,4/4,4,4,1,G,major,73.82812499999994
10.0,1.9979166666666666,1.0,78.0,49.0,7.22140589569161,1.067005291005291,4/4,4,4,1,G,major,112.34714673913044
11.0,0.9979166666666667,1.0,67.0,49.0,7.75546485260771,0.6024610733182167,4/4,4,4,1,G,major,99.38401442307683
12.0,0.9979166666666667,1.0,76.0,49.0,8.359183673469389,0.6024610733182175,4/4,4,4,1,G,major,99.38401442307669
13.0,0.9979166666666667,1.0,72.0,49.0,8.962902494331066,0.6951473922902491,4/4,4,4,1,G,major,86.13281250000004
14.0,1.9979166666666666,1.0,76.0,49.0,9.659501133786849,0.927830687830685,4/4,4,4,1,G,major,129.19921875000037
15.0,0.9979166666666667,1.0,62.0,49.0,10.12390022675737,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872
16.0,0.4979166666666667,1.0,76.0,49.0,10.797278911564625,0.25435525321239766,4/4,4,4,1,G,major,117.453835227272
16.5,0.4979166666666667,1.0,72.0,54.0,11.052698412698414,0.2774784580498851,4/4,4,4,1,G,major,107.6660156250006
17.0,0.4979166666666667,1.0,67.0,60.0,11.331337868480725,0.2312320483749066,4/4,4,4,1,G,major,129.19921874999937
17.5,0.4979166666666667,1.0,62.0,65.0,11.563537414965987,0.04624640967498026,4/4,4,4,1,G,major,645.9960937500117
18.0,0.4979166666666667,1.0,67.0,71.0,11.609977324263038,0.06936961451247164,4/4,4,4,1,G,major,430.66406250000006
18.5,0.4979166666666667,1.0,62.0,76.0,11.679637188208616,0.32372486772486886,4/4,4,4,1,G,major,92.28515624999969
19.0,0.4979166666666667,1.0,57.0,82.0,12.004716553287983,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017
19.5,0.4979166666666667,1.0,58.0,88.0,12.329795918367347,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004
20.0,3.997916666666667,1.0,52.0,88.0,12.678095238095239,1.670965986394548,4/4,4,4,1,G,major,143.55468750000085
20.5,0.4979166666666667,1.0,71.0,88.0,12.887074829931972,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
