Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo
0.0,0.9979166666666667,1.0,83.0,49.0,0.8126984126984127,0.9500347694633409,4/4,4,4,1,G,major,63.02400914634147
1.0,0.9979166666666667,1.0,79.0,49.0,1.7647165532879818,0.6256326530612247,4/4,4,4,1,G,major,95.70312499999997
2.0,0.9979166666666667,1.0,83.0,49.0,2.391655328798186,0.7414905517762658,4/4,4,4,1,G,major,80.74951171875003
3.0,0.9979166666666667,1.0,79.0,49.0,3.1346938775510202,0.6024610733182166,4/4,4,4,1,G,major,99.38401442307685
4.0,0.9979166666666667,1.0,81.0,49.0,3.7384126984126986,0.7878337112622831,4/4,4,4,1,G,major,75.99954044117642
5.0,0.9979166666666667,1.0,76.0,49.0,4.527891156462585,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872
6.0,0.9979166666666667,1.0,81.0,49.0,5.201269841269841,0.5792894935752088,4/4,4,4,1,G,major,103.35937499999984
7.0,0.9979166666666667,1.0,76.0,49.0,5.7817687074829935,0.880520030234315,4/4,4,4,1,G,major,67.99958881578955
8.0,0.9979166666666667,1.0,78.0,49.0,6.664126984126984,0.6488042328042325,4/4,4,4,1,G,major,92.28515625000004
9.0,0.9979166666666667,1.0,74.0,49.0,7.314285714285714,0.8110052910052916,4/4,4,4,1,G,major,73.82812499999994
10.0,1.9979166666666666,1.0,78.0,49.0,8.126984126984127,1.298962962962964,4/4,4,4,1,G,major,92.28515624999991
11.0,0.9979166666666667,1.0,67.0,49.0,8.777142857142858,0.6256326530612246,4/4,4,4,1,G,major,95.70312499999999
12.0,0.9979166666666667,1.0,76.0,49.0,9.404081632653062,0.6719758125472423,4/4,4,4,1,G,major,89.10290948275846
13.0,0.9979166666666667,1.0,72.0,49.0,10.077460317460318,0.6951473922902491,4/4,4,4,1,G,major,86.13281250000004
14.0,1.9979166666666666,1.0,76.0,49.0,10.7740589569161,1.4845291005290981,4/4,4,4,1,G,major,80.74951171875011
15.0,0.9979166666666667,1.0,62.0,49.0,11.517097505668934,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872
16.0,0.4979166666666667,1.0,76.0,49.0,12.19047619047619,0.36997127739984914,4/4,4,4,1,G,major,80.74951171874993
16.5,0.4979166666666667,1.0,72.0,54.0,12.561995464852608,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004
17.0,0.4979166666666667,1.0,67.0,60.0,12.910294784580499,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017
17.5,0.4979166666666667,1.0,62.0,65.0,13.235374149659863,0.32372486772486886,4/4,4,4,1,G,major,92.28515624999969
18.0,0.4979166666666667,1.0,67.0,71.0,13.56045351473923,0.34684807256235994,4/4,4,4,1,G,major,86.13281249999959
18.5,0.4979166666666667,1.0,62.0,76.0,13.908752834467121,0.4162176870748294,4/4,4,4,1,G,major,71.7773437500001
19.0,0.4979166666666667,1.0,57.0,82.0,14.32671201814059,0.3699712773998474,4/4,4,4,1,G,major,80.74951171875031
19.5,0.4979166666666667,1.0,58.0,88.0,14.698231292517006,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004
20.0,3.997916666666667,1.0,52.0,88.0,15.046530612244897,2.2279546485260786,4/4,4,4,1,G,major,107.66601562499993
20.5,0.4979166666666667,1.0,71.0,88.0,15.32517006802721,0.8324353741496603,4/4,4,4,1,G,major,35.88867187499998
21.0,0.9979166666666667,1.0,71.0,88.0,16.16108843537415,1.6683537414965994,4/4,4,4,1,G,major,35.88867187499998
21.0,0.4979166666666667,1.0,71.0,88.0,16.16108843537415,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
21.5,0.4979166666666667,1.0,71.0,88.0,16.370068027210884,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
22.0,0.9979166666666667,1.0,70.0,88.0,16.579047619047618,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085
22.0,0.4979166666666667,1.0,70.0,88.0,16.579047619047618,0.2081088435374173,4/4,4,4,1,G,major,143.5546874999984
22.5,0.4979166666666667,1.0,71.0,88.0,16.788027210884355,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
23.0,0.9979166666666667,1.0,71.0,88.0,16.99700680272109,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085
23.0,0.4979166666666667,1.0,71.0,88.0,16.99700680272109,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
23.5,0.4979166666666667,1.0,71.0,88.0,17.205986394557822,0.5780801209372628,4/4,4,4,1,G,major,51.679687500000085
24.0,3.997916666666667,1.0,52.0,88.0,17.786485260770974,3.7132577475434783,4/4,4,4,1,G,major,64.59960937499972
24.5,0.4979166666666667,1.0,71.0,88.0,18.250884353741498,0.25435525321239577,4/4,4,4,1,G,major,117.45383522727288
25.0,0.9979166666666667,1.0,70.0,88.0,18.506303854875284,0.5097747543461822,4/4,4,4,1,G,major,117.45383522727289
25.0,0.4979166666666667,1.0,70.0,88.0,18.506303854875284,0.7399425547996946,4/4,4,4,1,G,major,40.37475585937516
25.5,0.4979166666666667,1.0,71.0,88.0,19.249342403628116,0.3468480725623598,4/4,4,4,1,G,major,86.13281249999963
26.0,0.9979166666666667,1.0,69.0,88.0,19.59764172335601,0.6951473922902525,4/4,4,4,1,G,major,86.13281249999963
26.0,0.4979166666666667,1.0,69.0,88.0,19.59764172335601,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
26.5,0.4979166666666667,1.0,71.0,88.0,19.806621315192743,0.2081088435374191,4/4,4,4,1,G,major,143.55468749999716
27.0,0.9979166666666667,1.0,67.0,88.0,20.01560090702948,0.4170884353741579,4/4,4,4,1,G,major,143.5546874999972
27.0,0.4979166666666667,1.0,67.0,88.0,20.01560090702948,0.32372486772486425,4/4,4,4,1,G,major,92.28515625000098
27.5,0.4979166666666667,1.0,71.0,88.0,20.340680272108845,0.27747845804988264,4/4,4,4,1,G,major,107.66601562500155
28.0,3.997916666666667,1.0,52.0,88.0,20.619319727891156,1.6709659863945625,4/4,4,4,1,G,major,143.5546874999996
28.5,0.4979166666666667,1.0,71.0,88.0,20.82829931972789,0.8324353741496692,4/4,4,4,1,G,major,35.8886718749996
29.0,0.9979166666666667,1.0,71.0,88.0,21.66421768707483,1.6683537414966172,4/4,4,4,1,G,major,35.8886718749996
29.0,0.4979166666666667,1.0,71.0,88.0,21.66421768707483,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205
29.5,0.4979166666666667,1.0,71.0,88.0,21.873197278911565,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
30.0,0.9979166666666667,1.0,70.0,88.0,22.0821768707483,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996
30.0,0.4979166666666667,1.0,70.0,88.0,22.0821768707483,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
30.5,0.4979166666666667,1.0,71.0,88.0,22.291156462585032,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
31.0,0.9979166666666667,1.0,71.0,88.0,22.50013605442177,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996
31.0,0.4979166666666667,1.0,71.0,88.0,22.50013605442177,0.6705729402872176,4/4,4,4,1,G,major,44.55145474137987
31.5,0.4979166666666667,1.0,71.0,88.0,23.173514739229024,0.2774784580498909,4/4,4,4,1,G,major,107.66601562499834
32.0,3.997916666666667,1.0,52.0,88.0,23.45215419501134,3.341931972789125,4/4,4,4,1,G,major,71.7773437499998
32.5,0.4979166666666667,1.0,71.0,88.0,23.870113378684806,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
33.0,0.9979166666666667,1.0,74.0,88.0,24.079092970521543,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996
33.0,0.4979166666666667,1.0,74.0,88.0,24.079092970521543,0.39309448223733495,4/4,4,4,1,G,major,75.99954044117733
33.5,0.4979166666666667,1.0,71.0,88.0,24.473832199546486,0.2081088435374191,4/4,4,4,1,G,major,143.55468749999716
34.0,0.9979166666666667,1.0,73.0,88.0,24.68281179138322,0.4170884353741579,4/4,4,4,1,G,major,143.5546874999972
34.0,0.4979166666666667,1.0,73.0,88.0,24.68281179138322,0.34684807256235684,4/4,4,4,1,G,major,86.13281250000036
34.5,0.4979166666666667,1.0,71.0,88.0,25.031111111111112,0.3468480725623533,4/4,4,4,1,G,major,86.13281250000124
35.0,0.9979166666666667,1.0,72.0,88.0,25.379410430839002,0.6951473922902395,4/4,4,4,1,G,major,86.13281250000124
35.0,0.4979166666666667,1.0,72.0,88.0,25.379410430839002,0.48558730158730645,4/4,4,4,1,G,major,61.52343749999939
35.5,0.4979166666666667,1.0,71.0,88.0,25.86702947845805,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
36.0,3.997916666666667,1.0,57.0,88.0,26.076009070294784,1.670965986394534,4/4,4,4,1,G,major,143.55468750000205
36.5,0.4979166666666667,1.0,76.0,88.0,26.284988662131518,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
37.0,0.9979166666666667,1.0,72.0,88.0,26.493968253968255,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996
37.0,0.4979166666666667,1.0,72.0,88.0,26.493968253968255,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
37.5,0.4979166666666667,1.0,76.0,88.0,26.70294784580499,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
38.0,0.9979166666666667,1.0,71.0,88.0,26.911927437641722,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996
38.0,0.4979166666666667,1.0,71.0,88.0,26.911927437641722,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
38.5,0.4979166666666667,1.0,76.0,88.0,27.12090702947846,0.8786817838246446,4/4,4,4,1,G,major,33.9997944078946
39.0,0.9979166666666667,1.0,72.0,88.0,28.003265306122447,1.761040060468639,4/4,4,4,1,G,major,33.9997944078946
39.0,0.4979166666666667,1.0,72.0,88.0,28.003265306122447,0.6936961451247101,4/4,4,4,1,G,major,43.0664062500004
39.5,0.4979166666666667,1.0,76.0,88.0,28.69986394557823,0.2081088435374191,4/4,4,4,1,G,major,143.55468749999716
40.0,3.997916666666667,1.0,57.0,88.0,28.908843537414967,1.1139773242630227,4/4,4,4,1,G,major,215.3320312500031
40.5,0.4979166666666667,1.0,76.0,83.0,29.048163265306123,0.046246409674982406,4/4,4,4,1,G,major,645.9960937499818
41.0,0.9979166666666667,1.0,76.0,77.0,29.094603174603176,0.09268631897203587,4/4,4,4,1,G,major,645.9960937499818
41.0,0.4979166666666667,1.0,76.0,77.0,29.094603174603176,0.046246409674978874,4/4,4,4,1,G,major,645.9960937500312
41.5,0.4979166666666667,1.0,76.0,72.0,29.141043083900225,0.13873922902494487,4/4,4,4,1,G,major,215.33203124999758
42.0,0.9979166666666667,1.0,75.0,66.0,29.280362811791385,0.2780589569161029,4/4,4,4,1,G,major,215.3320312499976
