Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo,Dur_diff,Ons_diff
0.0,0.9979166666666667,1.0,83.0,49.0,0.9520181405895691,0.8110052910052912,4/4,4,4,1,G,major,73.82812499999999,0.9520181405895691,0.14572718058862444
1.0,0.9979166666666667,1.0,79.0,49.0,1.7647165532879818,0.44026001511715795,4/4,4,4,1,G,major,135.99917763157896,1.0980495532879817,-0.22501809529950878
2.0,0.9979166666666667,1.0,83.0,49.0,2.2058956916099772,0.6719758125472411,4/4,4,4,1,G,major,89.10290948275862,0.8725616916099772,0.006697702130574412
3.0,0.9979166666666667,1.0,79.0,49.0,2.8792743764172335,0.6256326530612246,4/4,4,4,1,G,major,95.70312499999999,0.8792733764172334,-0.039645457355442115
4.0,0.9979166666666667,1.0,81.0,49.0,3.5062131519274375,0.6024610733182162,4/4,4,4,1,G,major,99.38401442307692,0.8395451519274375,-0.06281703709845055
5.0,0.9979166666666667,1.0,76.0,49.0,4.1099319727891155,0.48660317460317465,4/4,4,4,1,G,major,123.046875,0.7765969727891155,-0.1786749358134921
6.0,0.9979166666666667,1.0,81.0,49.0,4.597551020408163,0.6256326530612246,4/4,4,4,1,G,major,95.70312499999999,0.597549020408163,-0.039645457355442115
7.0,0.9979166666666667,1.0,76.0,49.0,5.224489795918367,0.5329463340891912,4/4,4,4,1,G,major,112.34714673913044,0.5578207959183672,-0.1323317763274755
8.0,0.9979166666666667,1.0,78.0,49.0,5.758548752834467,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,0.4252127528344669,0.006697702130574523
9.0,0.9979166666666667,1.0,74.0,49.0,6.431927437641724,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,0.4319244376417233,0.006697702130574523
10.0,1.9979166666666666,1.0,78.0,49.0,7.1053061224489795,1.0206137566137559,4/4,4,4,1,G,major,117.4538352272728,0.43863612244897965,-0.31133135380291077
11.0,0.9979166666666667,1.0,67.0,49.0,7.616145124716553,0.48660317460317554,4/4,4,4,1,G,major,123.04687499999976,0.2828081247165528,-0.1786749358134912
12.0,0.9979166666666667,1.0,76.0,49.0,8.103764172335602,0.6024610733182175,4/4,4,4,1,G,major,99.38401442307669,0.1037601723356012,-0.06281703709844921
13.0,0.9979166666666667,1.0,72.0,49.0,8.70748299319728,0.6488042328042316,4/4,4,4,1,G,major,92.28515625000017,0.04081199319728057,-0.01647387761243513
14.0,1.9979166666666666,1.0,76.0,49.0,9.357641723356009,1.3453544973544957,4/4,4,4,1,G,major,89.10290948275872,0.0243037233560095,0.013409386937829115
15.0,0.9979166666666667,1.0,62.0,49.0,10.031020408163265,0.6256326530612246,4/4,4,4,1,G,major,95.70312499999999,0.03101540816326498,-0.039645457355442115
