Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo
0.0,0.9979166666666667,1.0,83.0,49.0,0.8359183673469388,1.1354074074074074,4/4,4,4,1,G,major,52.734375
1.0,0.9979166666666667,1.0,79.0,49.0,1.9736961451247166,0.5561179138321996,4/4,4,4,1,G,major,107.666015625
2.0,0.9979166666666667,1.0,83.0,49.0,2.5309750566893423,1.158578987150416,4/4,4,4,1,G,major,51.679687499999986
3.0,0.9979166666666667,1.0,79.0,49.0,3.6919727891156464,0.7183189720332576,4/4,4,4,1,G,major,83.35433467741937
4.0,0.9979166666666667,1.0,81.0,49.0,4.4117913832199545,1.0195495086923665,4/4,4,4,1,G,major,58.72691761363633
5.0,0.9979166666666667,1.0,76.0,49.0,5.433469387755102,0.8341768707482984,4/4,4,4,1,G,major,71.77734375000009
6.0,0.9979166666666667,1.0,81.0,49.0,6.2693877551020405,0.903691609977325,4/4,4,4,1,G,major,66.25600961538456
7.0,0.9979166666666667,1.0,76.0,49.0,7.174965986394557,0.8805200302343159,4/4,4,4,1,G,major,67.99958881578948
8.0,0.9979166666666667,1.0,78.0,49.0,8.057324263038549,0.741490551776265,4/4,4,4,1,G,major,80.74951171875011
9.0,0.9979166666666667,1.0,74.0,49.0,8.800362811791382,0.8805200302343171,4/4,4,4,1,G,major,67.99958881578938
10.0,1.9979166666666666,1.0,78.0,49.0,9.682721088435374,1.8092698412698418,4/4,4,4,1,G,major,66.2560096153846
11.0,0.9979166666666667,1.0,67.0,49.0,10.588299319727891,0.7878337112622825,4/4,4,4,1,G,major,75.99954044117649
12.0,0.9979166666666667,1.0,76.0,49.0,11.377777777777778,0.8573484504913094,4/4,4,4,1,G,major,69.8374155405404
13.0,0.9979166666666667,1.0,72.0,49.0,12.236916099773243,0.9963779289493563,4/4,4,4,1,G,major,60.092659883721005
14.0,1.9979166666666666,1.0,76.0,49.0,13.235374149659863,1.7164867724867712,4/4,4,4,1,G,major,69.83741554054059
15.0,0.9979166666666667,1.0,62.0,49.0,14.094512471655328,0.6719758125472421,4/4,4,4,1,G,major,89.10290948275848
16.0,0.4979166666666667,1.0,76.0,49.0,14.767891156462586,0.6243265306122433,4/4,4,4,1,G,major,47.85156250000013
16.5,0.4979166666666667,1.0,72.0,54.0,15.394829931972788,0.4162176870748312,4/4,4,4,1,G,major,71.77734374999979
17.0,0.4979166666666667,1.0,67.0,60.0,15.81278911564626,0.32372486772486536,4/4,4,4,1,G,major,92.28515625000068
17.5,0.4979166666666667,1.0,62.0,65.0,16.137868480725622,0.32372486772487064,4/4,4,4,1,G,major,92.28515624999918
18.0,0.4979166666666667,1.0,67.0,71.0,16.46294784580499,0.1387392290249433,4/4,4,4,1,G,major,215.33203125000003
18.5,0.4979166666666667,1.0,62.0,76.0,16.602267573696146,0.2774784580498851,4/4,4,4,1,G,major,107.6660156250006
19.0,0.4979166666666667,1.0,57.0,82.0,16.880907029478458,0.2312320483749066,4/4,4,4,1,G,major,129.19921874999937
19.5,0.4979166666666667,1.0,58.0,88.0,17.11310657596372,0.2543552532123959,4/4,4,4,1,G,major,117.45383522727282
20.0,3.997916666666667,1.0,52.0,88.0,17.368526077097506,1.670965986394548,4/4,4,4,1,G,major,143.55468750000085
20.5,0.4979166666666667,1.0,71.0,88.0,17.57750566893424,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
21.0,0.9979166666666667,1.0,71.0,88.0,17.786485260770974,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085
21.0,0.4979166666666667,1.0,71.0,88.0,17.786485260770974,0.2081088435374173,4/4,4,4,1,G,major,143.5546874999984
21.5,0.4979166666666667,1.0,71.0,88.0,17.99546485260771,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
22.0,0.9979166666666667,1.0,70.0,88.0,18.204444444444444,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085
22.0,0.4979166666666667,1.0,70.0,88.0,18.204444444444444,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
22.5,0.4979166666666667,1.0,71.0,88.0,18.413424036281178,0.2081088435374173,4/4,4,4,1,G,major,143.5546874999984
23.0,0.9979166666666667,1.0,71.0,88.0,18.622403628117915,0.4170884353741543,4/4,4,4,1,G,major,143.5546874999984
23.0,0.4979166666666667,1.0,71.0,88.0,18.622403628117915,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
23.5,0.4979166666666667,1.0,71.0,88.0,18.83138321995465,0.18498563869992452,4/4,4,4,1,G,major,161.49902343749991
24.0,3.997916666666667,1.0,52.0,88.0,19.017142857142858,1.670965986394548,4/4,4,4,1,G,major,143.55468750000085
24.5,0.4979166666666667,1.0,71.0,88.0,19.22612244897959,0.18498563869992452,4/4,4,4,1,G,major,161.49902343749991
25.0,0.9979166666666667,1.0,70.0,88.0,19.4118820861678,0.3707452758881332,4/4,4,4,1,G,major,161.49902343749991
25.0,0.4979166666666667,1.0,70.0,88.0,19.4118820861678,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
25.5,0.4979166666666667,1.0,71.0,88.0,19.620861678004534,0.2081088435374173,4/4,4,4,1,G,major,143.5546874999984
26.0,0.9979166666666667,1.0,69.0,88.0,19.82984126984127,0.4170884353741543,4/4,4,4,1,G,major,143.5546874999984
26.0,0.4979166666666667,1.0,69.0,88.0,19.82984126984127,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
26.5,0.4979166666666667,1.0,71.0,88.0,20.038820861678005,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
27.0,0.9979166666666667,1.0,67.0,88.0,20.24780045351474,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996
27.0,0.4979166666666667,1.0,67.0,88.0,20.24780045351474,0.09249281934996324,4/4,4,4,1,G,major,322.99804687499636
27.5,0.4979166666666667,1.0,71.0,88.0,20.340680272108845,0.16186243386243038,4/4,4,4,1,G,major,184.57031250000398
28.0,3.997916666666667,1.0,52.0,88.0,20.503219954648525,0.7426515495087134,4/4,4,4,1,G,major,322.9980468749909
28.5,0.4979166666666667,1.0,71.0,88.0,20.59609977324263,0.13873922902494368,4/4,4,4,1,G,major,215.33203124999943
29.0,0.9979166666666667,1.0,71.0,88.0,20.735419501133787,0.2780589569161005,4/4,4,4,1,G,major,215.33203124999943
29.0,0.4979166666666667,1.0,71.0,88.0,20.735419501133787,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205
29.5,0.4979166666666667,1.0,71.0,88.0,20.94439909297052,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
30.0,0.9979166666666667,1.0,70.0,88.0,21.153378684807254,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996
30.0,0.4979166666666667,1.0,70.0,88.0,21.153378684807254,0.2081088435374191,4/4,4,4,1,G,major,143.55468749999716
30.5,0.4979166666666667,1.0,71.0,88.0,21.36235827664399,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205
31.0,0.9979166666666667,1.0,71.0,88.0,21.571337868480725,0.4170884353741437,4/4,4,4,1,G,major,143.55468750000205
31.0,0.4979166666666667,1.0,71.0,88.0,21.571337868480725,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205
31.5,0.4979166666666667,1.0,71.0,88.0,21.78031746031746,0.2081088435374191,4/4,4,4,1,G,major,143.55468749999716
32.0,3.997916666666667,1.0,52.0,88.0,21.989297052154196,1.1139773242630417,4/4,4,4,1,G,major,215.33203124999937
32.5,0.4979166666666667,1.0,71.0,88.0,22.128616780045352,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205
33.0,0.9979166666666667,1.0,74.0,88.0,22.337596371882086,0.4170884353741437,4/4,4,4,1,G,major,143.55468750000205
33.0,0.4979166666666667,1.0,74.0,88.0,22.337596371882086,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205
33.5,0.4979166666666667,1.0,71.0,88.0,22.54657596371882,0.20810884353742262,4/4,4,4,1,G,major,143.5546874999947
34.0,0.9979166666666667,1.0,73.0,88.0,22.755555555555556,0.417088435374165,4/4,4,4,1,G,major,143.5546874999947
34.0,0.4979166666666667,1.0,73.0,88.0,22.755555555555556,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205
34.5,0.4979166666666667,1.0,71.0,88.0,22.96453514739229,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205
35.0,0.9979166666666667,1.0,72.0,88.0,23.173514739229024,0.4170884353741437,4/4,4,4,1,G,major,143.55468750000205
35.0,0.4979166666666667,1.0,72.0,88.0,23.173514739229024,0.2081088435374191,4/4,4,4,1,G,major,143.55468749999716
35.5,0.4979166666666667,1.0,71.0,88.0,23.38249433106576,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
36.0,3.997916666666667,1.0,57.0,88.0,23.591473922902495,1.670965986394534,4/4,4,4,1,G,major,143.55468750000205
36.5,0.4979166666666667,1.0,76.0,88.0,23.800453514739228,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
37.0,0.9979166666666667,1.0,72.0,88.0,24.009433106575965,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996
