Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo
0.0,0.9979166666666667,1.0,83.0,49.0,0.8126984126984127,1.1817505668934243,4/4,4,4,1,G,major,50.66636029411764
1.0,0.9979166666666667,1.0,79.0,49.0,1.9969160997732427,0.6488042328042329,4/4,4,4,1,G,major,92.28515624999999
2.0,0.9979166666666667,1.0,83.0,49.0,2.647074829931973,1.0195495086923658,4/4,4,4,1,G,major,58.72691761363636
3.0,0.9979166666666667,1.0,79.0,49.0,3.6687528344671203,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586
4.0,0.9979166666666667,1.0,81.0,49.0,4.342131519274377,1.0658926681783825,4/4,4,4,1,G,major,56.17357336956522
5.0,0.9979166666666667,1.0,76.0,49.0,5.410249433106576,0.7878337112622825,4/4,4,4,1,G,major,75.99954044117649
6.0,0.9979166666666667,1.0,81.0,49.0,6.199727891156463,0.9732063492063497,4/4,4,4,1,G,major,61.52343749999996
7.0,0.9979166666666667,1.0,76.0,49.0,7.174965986394557,0.7878337112622825,4/4,4,4,1,G,major,75.99954044117649
8.0,0.9979166666666667,1.0,78.0,49.0,7.964444444444444,0.8341768707482984,4/4,4,4,1,G,major,71.77734375000009
9.0,0.9979166666666667,1.0,74.0,49.0,8.800362811791382,0.8805200302343171,4/4,4,4,1,G,major,67.99958881578938
10.0,1.9979166666666666,1.0,78.0,49.0,9.682721088435374,1.7628783068783067,4/4,4,4,1,G,major,67.99958881578948
11.0,0.9979166666666667,1.0,67.0,49.0,10.565079365079365,0.7414905517762668,4/4,4,4,1,G,major,80.74951171874991
12.0,0.9979166666666667,1.0,76.0,49.0,11.3081179138322,0.9268631897203341,4/4,4,4,1,G,major,64.59960937499989
13.0,0.9979166666666667,1.0,72.0,49.0,12.236916099773243,0.8110052910052895,4/4,4,4,1,G,major,73.82812500000013
14.0,1.9979166666666666,1.0,76.0,49.0,13.049614512471654,1.9948359788359797,4/4,4,4,1,G,major,60.0926598837209
15.0,0.9979166666666667,1.0,62.0,49.0,14.048072562358277,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872
16.0,0.4979166666666667,1.0,76.0,49.0,14.721451247165533,0.48558730158730246,4/4,4,4,1,G,major,61.52343749999989
16.5,0.4979166666666667,1.0,72.0,54.0,15.209070294784581,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004
17.0,0.4979166666666667,1.0,67.0,60.0,15.557369614512472,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017
17.5,0.4979166666666667,1.0,62.0,65.0,15.882448979591837,0.13873922902494432,4/4,4,4,1,G,major,215.33203124999847
18.0,0.4979166666666667,1.0,67.0,71.0,16.021768707482995,0.02312320483748937,4/4,4,4,1,G,major,1291.9921875000662
18.5,0.4979166666666667,1.0,62.0,76.0,16.04498866213152,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017
19.0,0.4979166666666667,1.0,57.0,82.0,16.370068027210884,0.20810884353741382,4/4,4,4,1,G,major,143.5546875000008
19.5,0.4979166666666667,1.0,58.0,88.0,16.579047619047618,0.3006016628873779,4/4,4,4,1,G,major,99.38401442307668
20.0,3.997916666666667,1.0,52.0,88.0,16.880907029478458,1.4853030990173857,4/4,4,4,1,G,major,161.4990234374999
20.5,0.4979166666666667,1.0,71.0,88.0,17.066666666666666,0.09249281934996403,4/4,4,4,1,G,major,322.99804687499363
21.0,0.9979166666666667,1.0,71.0,88.0,17.159546485260773,0.18537263794407016,4/4,4,4,1,G,major,322.99804687499363
21.0,0.4979166666666667,1.0,71.0,88.0,17.159546485260773,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
21.5,0.4979166666666667,1.0,71.0,88.0,17.368526077097506,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
22.0,0.9979166666666667,1.0,70.0,88.0,17.57750566893424,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085
22.0,0.4979166666666667,1.0,70.0,88.0,17.57750566893424,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
