Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo,Dur_diff,Ons_diff
0.0,0.9979166666666667,1.0,83.0,49.0,0.9752380952380952,0.8805200302343161,4/4,4,4,1,G,major,67.99958881578947,0.9752380952380952,0.2152419198176494
1.0,0.9979166666666667,1.0,79.0,49.0,1.8575963718820863,0.6719758125472409,4/4,4,4,1,G,major,89.10290948275865,1.1909293718820861,0.00669770213057419
2.0,0.9979166666666667,1.0,83.0,49.0,2.5309750566893423,0.7183189720332578,4/4,4,4,1,G,major,83.35433467741935,1.1976410566893423,0.05304086161659105
3.0,0.9979166666666667,1.0,79.0,49.0,3.250793650793651,0.6488042328042329,4/4,4,4,1,G,major,92.28515624999999,1.2507926507936507,-0.016473877612433796
4.0,0.9979166666666667,1.0,81.0,49.0,3.900952380952381,0.7878337112622831,4/4,4,4,1,G,major,75.99954044117642,1.234284380952381,0.12255560084561634
5.0,0.9979166666666667,1.0,76.0,49.0,4.690430839002268,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872,1.3570958390022678,0.006697702130573635
6.0,0.9979166666666667,1.0,81.0,49.0,5.363809523809524,0.69514739229025,4/4,4,4,1,G,major,86.13281249999993,1.3638075238095233,0.029869281873583287
7.0,0.9979166666666667,1.0,76.0,49.0,6.060408163265306,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,1.3937391632653062,0.006697702130574523
8.0,0.9979166666666667,1.0,78.0,49.0,6.733786848072563,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872,1.4004508480725626,0.006697702130573635
9.0,0.9979166666666667,1.0,74.0,49.0,7.4071655328798185,0.6719758125472421,4/4,4,4,1,G,major,89.10290948275848,1.407162532879818,0.006697702130575411
10.0,1.9979166666666666,1.0,78.0,49.0,8.080544217687075,1.4845291005290981,4/4,4,4,1,G,major,80.74951171875011,1.4138742176870753,0.1525839901124315
11.0,0.9979166666666667,1.0,67.0,49.0,8.823582766439909,0.6488042328042334,4/4,4,4,1,G,major,92.28515624999991,1.4902457664399087,-0.016473877612433352
12.0,0.9979166666666667,1.0,76.0,49.0,9.47374149659864,0.6951473922902511,4/4,4,4,1,G,major,86.13281249999979,1.4737374965986394,0.029869281873584397
13.0,0.9979166666666667,1.0,72.0,49.0,10.170340136054422,0.6488042328042316,4/4,4,4,1,G,major,92.28515625000017,1.5036691360544232,-0.01647387761243513
14.0,1.9979166666666666,1.0,76.0,49.0,10.820498866213152,1.6700952380952394,4/4,4,4,1,G,major,71.77734374999993,1.4871608662131521,0.3381501276785728
15.0,0.9979166666666667,1.0,62.0,49.0,11.656417233560092,0.7646621315192739,4/4,4,4,1,G,major,78.30255681818187,1.6564122335600917,0.09938402110260713
16.0,0.4979166666666667,1.0,76.0,49.0,12.422675736961452,0.3699712773998474,4/4,4,4,1,G,major,80.74951171875031,1.7560037369614516,0.038026666983180746
16.5,0.4979166666666667,1.0,72.0,54.0,12.794195011337868,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004,1.7941895113378674,0.014903462145691437
17.0,0.4979166666666667,1.0,67.0,60.0,13.142494331065759,0.32372486772486886,4/4,4,4,1,G,major,92.28515624999969,1.8091553310657584,-0.008219742691797816
17.5,0.4979166666666667,1.0,62.0,65.0,13.467573696145125,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017,1.8009011961451247,-0.008219742691799536
18.0,0.4979166666666667,1.0,67.0,71.0,13.79265306122449,0.34684807256235994,4/4,4,4,1,G,major,86.13281249999959,1.7926470612244891,0.01490346214569327
18.5,0.4979166666666667,1.0,62.0,76.0,14.140952380952381,0.43934089191232045,4/4,4,4,1,G,major,67.99958881578948,1.807612880952382,0.10739628149565378
19.0,0.4979166666666667,1.0,57.0,82.0,14.582131519274377,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017,1.9154585192743774,-0.008219742691799536
19.5,0.4979166666666667,1.0,58.0,88.0,14.907210884353741,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004,1.9072043843537418,0.014903462145691437
20.0,3.997916666666667,1.0,52.0,88.0,15.255510204081633,1.6709659863945625,4/4,4,4,1,G,major,143.5546874999996,1.9221702040816329,0.00516604264456233
20.5,0.4979166666666667,1.0,71.0,88.0,15.464489795918368,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085,1.9228162959183681,0.0006433997874137343
21.0,0.9979166666666667,1.0,71.0,88.0,15.673469387755102,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,1.9234623877551016,0.0012894916241472099
21.0,0.4979166666666667,1.0,71.0,88.0,15.673469387755102,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996,1.9234623877551016,0.0006433997874155384
21.5,0.4979166666666667,1.0,71.0,88.0,15.882448979591837,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996,1.9241084795918368,0.0006433997874155384
22.0,0.9979166666666667,1.0,70.0,88.0,16.091428571428573,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,1.924754571428572,0.001289491624150818
22.0,0.4979166666666667,1.0,70.0,88.0,16.091428571428573,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085,1.924754571428572,0.0006433997874137343
22.5,0.4979166666666667,1.0,71.0,88.0,16.300408163265306,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085,1.9254006632653056,0.0006433997874137343
23.0,0.9979166666666667,1.0,71.0,88.0,16.50938775510204,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,1.926046755102039,0.0012894916241472099
23.0,0.4979166666666667,1.0,71.0,88.0,16.50938775510204,0.25435525321239794,4/4,4,4,1,G,major,117.45383522727187,1.926046755102039,0.04688980946239793
23.5,0.4979166666666667,1.0,71.0,88.0,16.764807256235827,0.18498563869992452,4/4,4,4,1,G,major,161.49902343749991,1.9731327562358274,-0.02247980505007549
24.0,3.997916666666667,1.0,52.0,88.0,16.950566893424035,1.6709659863945767,4/4,4,4,1,G,major,143.55468749999838,1.950558893424036,0.005166042644576541
24.5,0.4979166666666667,1.0,71.0,88.0,17.159546485260773,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085,1.9512049852607731,0.0006433997874137343
25.0,0.9979166666666667,1.0,70.0,88.0,17.368526077097506,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,1.9518510770975066,0.0012894916241472099
25.0,0.4979166666666667,1.0,70.0,88.0,17.368526077097506,0.277478458049885,4/4,4,4,1,G,major,107.66601562500063,1.9518510770975066,0.07001301429988502
25.5,0.4979166666666667,1.0,71.0,88.0,17.647165532879818,0.2081088435374173,4/4,4,4,1,G,major,143.5546874999984,2.022157032879818,0.000643399787417287
26.0,0.9979166666666667,1.0,69.0,88.0,17.856145124716555,0.4170884353741543,4/4,4,4,1,G,major,143.5546874999984,2.022803124716555,0.0012894916241543153
