Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo
0.0,0.9979166666666667,1.0,83.0,49.0,0.905578231292517,0.9268631897203327,4/4,4,4,1,G,major,64.599609375
1.0,0.9979166666666667,1.0,79.0,49.0,1.8343764172335602,0.7183189720332577,4/4,4,4,1,G,major,83.35433467741936
2.0,0.9979166666666667,1.0,83.0,49.0,2.5541950113378684,0.7414905517762662,4/4,4,4,1,G,major,80.74951171874999
3.0,0.9979166666666667,1.0,79.0,49.0,3.297233560090703,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586
4.0,0.9979166666666667,1.0,81.0,49.0,3.9706122448979593,0.9732063492063494,4/4,4,4,1,G,major,61.523437499999986
5.0,0.9979166666666667,1.0,76.0,49.0,4.9458503401360545,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872
6.0,0.9979166666666667,1.0,81.0,49.0,5.61922902494331,0.7878337112622836,4/4,4,4,1,G,major,75.99954044117638
7.0,0.9979166666666667,1.0,76.0,49.0,6.408707482993197,0.6256326530612246,4/4,4,4,1,G,major,95.70312499999999
8.0,0.9979166666666667,1.0,78.0,49.0,7.035646258503402,0.8110052910052904,4/4,4,4,1,G,major,73.82812500000006
9.0,0.9979166666666667,1.0,74.0,49.0,7.848344671201814,0.6719758125472421,4/4,4,4,1,G,major,89.10290948275848
10.0,1.9979166666666666,1.0,78.0,49.0,8.52172335600907,1.5309206349206337,4/4,4,4,1,G,major,78.30255681818188
11.0,0.9979166666666667,1.0,67.0,49.0,9.287981859410431,0.718318972033258,4/4,4,4,1,G,major,83.35433467741933
12.0,0.9979166666666667,1.0,76.0,49.0,10.00780045351474,0.7183189720332581,4/4,4,4,1,G,major,83.35433467741932
13.0,0.9979166666666667,1.0,72.0,49.0,10.727619047619047,0.6488042328042334,4/4,4,4,1,G,major,92.28515624999991
14.0,1.9979166666666666,1.0,76.0,49.0,11.377777777777778,1.4845291005290981,4/4,4,4,1,G,major,80.74951171875011
15.0,0.9979166666666667,1.0,62.0,49.0,12.120816326530612,0.6256326530612246,4/4,4,4,1,G,major,95.70312499999999
16.0,0.4979166666666667,1.0,76.0,49.0,12.747755102040816,0.36997127739984914,4/4,4,4,1,G,major,80.74951171874993
16.5,0.4979166666666667,1.0,72.0,54.0,13.119274376417234,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004
17.0,0.4979166666666667,1.0,67.0,60.0,13.467573696145125,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004
17.5,0.4979166666666667,1.0,62.0,65.0,13.815873015873017,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017
18.0,0.4979166666666667,1.0,67.0,71.0,14.140952380952381,0.1387392290249433,4/4,4,4,1,G,major,215.33203125000003
18.5,0.4979166666666667,1.0,62.0,76.0,14.280272108843537,0.4624640967498114,4/4,4,4,1,G,major,64.59960937499994
19.0,0.4979166666666667,1.0,57.0,82.0,14.744671201814059,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017
19.5,0.4979166666666667,1.0,58.0,88.0,15.069750566893424,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004
20.0,3.997916666666667,1.0,52.0,88.0,15.418049886621315,1.6709659863945625,4/4,4,4,1,G,major,143.5546874999996
20.5,0.4979166666666667,1.0,71.0,88.0,15.62702947845805,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
