Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo,Dur_diff,Ons_diff
0.0,0.9979166666666667,1.0,83.0,49.0,0.9752380952380952,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,0.9752380952380952,0.006697702130574523
1.0,0.9979166666666667,1.0,79.0,49.0,1.6486167800453515,0.4866031746031744,4/4,4,4,1,G,major,123.04687500000006,0.9819497800453515,-0.1786749358134923
2.0,0.9979166666666667,1.0,83.0,49.0,2.136235827664399,0.7414905517762662,4/4,4,4,1,G,major,80.74951171874999,0.8029018276643989,0.07621244135959948
3.0,0.9979166666666667,1.0,79.0,49.0,2.8792743764172335,0.4402600151171583,4/4,4,4,1,G,major,135.99917763157885,0.8792733764172334,-0.22501809529950845
4.0,0.9979166666666667,1.0,81.0,49.0,3.320453514739229,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,0.6537855147392291,0.006697702130574523
5.0,0.9979166666666667,1.0,76.0,49.0,3.9938321995464854,0.46343159486016583,4/4,4,4,1,G,major,129.19921875000014,0.6604971995464854,-0.2018465155565009
6.0,0.9979166666666667,1.0,81.0,49.0,4.458231292517007,0.6488042328042334,4/4,4,4,1,G,major,92.28515624999991,0.4582292925170064,-0.016473877612433352
7.0,0.9979166666666667,1.0,76.0,49.0,5.108390022675737,0.5097747543461826,4/4,4,4,1,G,major,117.4538352272728,0.4417210226757371,-0.15550335607048416
8.0,0.9979166666666667,1.0,78.0,49.0,5.61922902494331,0.6488042328042325,4/4,4,4,1,G,major,92.28515625000004,0.28589302494331026,-0.01647387761243424
9.0,0.9979166666666667,1.0,74.0,49.0,6.2693877551020405,0.6488042328042334,4/4,4,4,1,G,major,92.28515624999991,0.2693847551020401,-0.016473877612433352
10.0,1.9979166666666666,1.0,78.0,49.0,6.919546485260771,0.9742222222222221,4/4,4,4,1,G,major,123.046875,0.2528764852607708,-0.35772288819444453
11.0,0.9979166666666667,1.0,67.0,49.0,7.4071655328798185,0.48660317460317465,4/4,4,4,1,G,major,123.046875,0.07382853287981828,-0.1786749358134921
12.0,0.9979166666666667,1.0,76.0,49.0,7.894784580498866,0.6024610733182175,4/4,4,4,1,G,major,99.38401442307669,-0.10521941950113423,-0.06281703709844921
13.0,0.9979166666666667,1.0,72.0,49.0,8.498503401360544,0.5561179138322001,4/4,4,4,1,G,major,107.66601562499989,-0.16816759863945485,-0.10916019658446663
14.0,1.9979166666666666,1.0,76.0,49.0,9.05578231292517,1.3453544973544957,4/4,4,4,1,G,major,89.10290948275872,-0.2775556870748286,0.013409386937829115
15.0,0.9979166666666667,1.0,62.0,49.0,9.729160997732427,0.5792894935752071,4/4,4,4,1,G,major,103.35937500000013,-0.2708440022675731,-0.08598861684145964
16.0,0.4979166666666667,1.0,76.0,49.0,10.309659863945578,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017,-0.35701213605442206,-0.008219742691799536
16.5,0.4979166666666667,1.0,72.0,54.0,10.634739229024943,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004,-0.3652662709750576,0.014903462145691437
17.0,0.4979166666666667,1.0,67.0,60.0,10.983038548752834,0.32372486772486886,4/4,4,4,1,G,major,92.28515624999969,-0.3503004512471666,-0.008219742691797816
17.5,0.4979166666666667,1.0,62.0,65.0,11.3081179138322,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017,-0.35855458616780034,-0.008219742691799536
18.0,0.4979166666666667,1.0,67.0,71.0,11.633197278911565,0.32372486772486886,4/4,4,4,1,G,major,92.28515624999969,-0.3668087210884359,-0.008219742691797816
18.5,0.4979166666666667,1.0,62.0,76.0,11.95827664399093,0.23123204837490482,4/4,4,4,1,G,major,129.1992187500004,-0.37506285600906963,-0.10071256204176185
19.0,0.4979166666666667,1.0,57.0,82.0,12.19047619047619,0.2081088435374156,4/4,4,4,1,G,major,143.55468749999957,-0.4761968095238096,-0.12383576687925107
19.5,0.4979166666666667,1.0,58.0,88.0,12.399455782312925,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004,-0.6005507176870744,0.014903462145691437
20.0,3.997916666666667,1.0,52.0,88.0,12.747755102040816,1.6709659863945625,4/4,4,4,1,G,major,143.5546874999996,-0.5855848979591833,0.00516604264456233
20.5,0.4979166666666667,1.0,71.0,88.0,12.956734693877552,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085,-0.5849388061224481,0.0006433997874137343
21.0,0.9979166666666667,1.0,71.0,88.0,13.165714285714285,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,-0.5842927142857146,0.0012894916241472099
21.0,0.4979166666666667,1.0,71.0,88.0,13.165714285714285,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996,-0.5842927142857146,0.0006433997874155384
21.5,0.4979166666666667,1.0,71.0,88.0,13.374693877551021,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085,-0.5836466224489794,0.0006433997874137343
