0,42
28,79
57,113
86,150
114,179
143,218
172,256
200,287
229,333
258,369
287,400
315,438
344,469
373,511
401,539
430,581
459,623
473,643
488,657
502,671
516,685
531,694
545,707
559,718
574,733
583,742
592,751
592,751
601,756
610,764
610,764
619,767
628,775
628,775
637,784
645,792
654,796
663,803
663,803
672,809
681,818
681,818
690,827
699,836
699,836
708,845
717,853
726,857
735,859
735,859
744,860
753,866
753,866
762,875
771,884
771,884
780,893
789,899
798,903
807,911
807,911
816,920
825,929
825,929
834,936
843,940
843,940
852,949
861,958
870,966
879,966
879,966
888,969
897,978
897,978
906,987
915,996
915,996
924,1005
933,1012
942,1017
951,1023
951,1023
960,1032
968,1040
968,1040
977,1049
986,1058
986,1058
995,1067
1004,1083
1022,1118
1022,1118
1022,1118
1022,1118
1040,1136
1040,1136
1040,1136
1040,1136
1058,1203
1058,1203
1058,1203
1058,1203
1076,1223
1094,1256
1094,1256
1094,1256
1094,1256
1112,1274
1112,1274
1112,1274
1112,1274
1130,1292
1130,1292
1130,1292
1130,1292
1148,1373
1166,1410
1166,1410
1166,1410
1166,1410
1184,1454
1184,1454
1184,1454
1184,1454
1202,1472
1202,1472
1202,1472
1202,1472
1220,1509
1238,1544
1238,1544
1238,1544
1238,1544
1256,1592
1256,1592
1256,1592
1256,1592
1274,1618
1274,1618
1274,1618
1274,1618
1291,1658
1327,1809
1327,1809
