0,49
28,92
57,128
86,170
114,202
143,257
172,290
200,331
229,373
258,411
287,456
315,493
344,528
373,568
401,607
430,649
459,687
473,708
488,734
502,748
516,762
531,782
545,802
559,827
574,842
583,851
592,895
592,895
601,904
610,913
610,913
619,938
628,947
628,947
637,967
645,998
654,1008
663,1018
663,1018
672,1049
681,1060
681,1060
690,1094
699,1118
699,1118
708,1127
717,1136
726,1145
735,1156
735,1156
744,1194
753,1203
753,1203
762,1229
771,1238
771,1238
780,1254
789,1281
798,1300
807,1309
807,1309
816,1338
825,1347
825,1347
834,1374
843,1383
843,1383
852,1412
861,1421
870,1430
879,1439
879,1439
888,1474
897,1483
897,1483
906,1511
915,1520
915,1520
924,1549
933,1558
942,1567
951,1576
951,1576
960,1610
968,1618
968,1618
977,1641
986,1650
986,1650
995,1659
1004,1671
1022,1727
1022,1727
1022,1727
1022,1727
1040,1745
1040,1745
1040,1745
1040,1745
1058,1820
1058,1820
1058,1820
1058,1820
1076,1838
1094,1868
1094,1868
1094,1868
1094,1868
1112,1886
1112,1886
1112,1886
1112,1886
1130,1904
1130,1904
1130,1904
1130,1904
1148,1978
1166,2011
1166,2011
1166,2011
1166,2011
1184,2048
1184,2048
1184,2048
1184,2048
1202,2083
1202,2083
1202,2083
1202,2083
1220,2123
1238,2152
1238,2152
1238,2152
1238,2152
1256,2186
1256,2186
1256,2186
1256,2186
1274,2204
1274,2204
1274,2204
1274,2204
1291,2275
1327,2340
1327,2340
