Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo
0.0,0.9979166666666667,1.0,83.0,49.0,0.8126984126984127,1.6220105820105823,4/4,4,4,1,G,major,36.91406249999999
1.0,0.9979166666666667,1.0,79.0,49.0,2.4380952380952383,1.1354074074074072,4/4,4,4,1,G,major,52.734375000000014
2.0,0.9979166666666667,1.0,83.0,49.0,3.575873015873016,1.4829811035525318,4/4,4,4,1,G,major,40.374755859375014
3.0,0.9979166666666667,1.0,79.0,49.0,5.061950113378685,1.0427210884353746,4/4,4,4,1,G,major,57.42187499999997
4.0,0.9979166666666667,1.0,81.0,49.0,6.106848072562358,1.7146969009826154,4/4,4,4,1,G,major,34.91870777027027
5.0,0.9979166666666667,1.0,76.0,49.0,7.825124716553288,0.6024610733182167,4/4,4,4,1,G,major,99.38401442307683
6.0,0.9979166666666667,1.0,81.0,49.0,8.428843537414966,1.992755857898717,4/4,4,4,1,G,major,30.046329941860435
7.0,0.9979166666666667,1.0,76.0,49.0,10.425759637188209,1.297608465608465,4/4,4,4,1,G,major,46.14257812500002
8.0,0.9979166666666667,1.0,78.0,49.0,11.72607709750567,1.181750566893423,4/4,4,4,1,G,major,50.666360294117695
9.0,0.9979166666666667,1.0,74.0,49.0,12.910294784580499,1.2976084656084668,4/4,4,4,1,G,major,46.14257812499996
10.0,1.9979166666666666,1.0,78.0,49.0,14.210612244897959,2.6443174603174597,4/4,4,4,1,G,major,45.33305921052632
11.0,0.9979166666666667,1.0,67.0,49.0,15.534149659863946,1.1354074074074072,4/4,4,4,1,G,major,52.734375000000014
12.0,0.9979166666666667,1.0,76.0,49.0,16.671927437641724,1.2744368858654596,4/4,4,4,1,G,major,46.98153409090901
13.0,0.9979166666666667,1.0,72.0,49.0,17.949024943310658,1.2512653061224492,4/4,4,4,1,G,major,47.85156249999999
14.0,1.9979166666666666,1.0,76.0,49.0,19.202902494331067,2.5051428571428573,4/4,4,4,1,G,major,47.85156249999999
15.0,0.9979166666666667,1.0,62.0,49.0,20.456780045351476,0.9963779289493545,4/4,4,4,1,G,major,60.09265988372111
16.0,0.4979166666666667,1.0,76.0,49.0,21.455238095238094,0.7630657596371876,4/4,4,4,1,G,major,39.15127840909094
16.5,0.4979166666666667,1.0,72.0,54.0,22.221496598639455,0.6243265306122451,4/4,4,4,1,G,major,47.851562499999986
17.0,0.4979166666666667,1.0,67.0,60.0,22.84843537414966,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017
17.5,0.4979166666666667,1.0,62.0,65.0,23.173514739229024,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017
18.0,0.4979166666666667,1.0,67.0,71.0,23.49859410430839,0.1618624338624362,4/4,4,4,1,G,major,184.57031249999733
18.5,0.4979166666666667,1.0,62.0,76.0,23.661133786848072,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017
19.0,0.4979166666666667,1.0,57.0,82.0,23.986213151927437,0.20810884353741382,4/4,4,4,1,G,major,143.5546875000008
19.5,0.4979166666666667,1.0,58.0,88.0,24.19519274376417,0.2312320483749066,4/4,4,4,1,G,major,129.19921874999937
20.0,3.997916666666667,1.0,52.0,88.0,24.427392290249433,0.9283144368858696,4/4,4,4,1,G,major,258.39843749999886
20.5,0.4979166666666667,1.0,71.0,88.0,24.543492063492064,0.04624640967498202,4/4,4,4,1,G,major,645.9960937499873
21.0,0.9979166666666667,1.0,71.0,88.0,24.589931972789117,0.09268631897203508,4/4,4,4,1,G,major,645.9960937499873
21.0,0.4979166666666667,1.0,71.0,88.0,24.589931972789117,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
21.5,0.4979166666666667,1.0,71.0,88.0,24.79891156462585,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
22.0,0.9979166666666667,1.0,70.0,88.0,25.007891156462584,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085
22.0,0.4979166666666667,1.0,70.0,88.0,25.007891156462584,0.2081088435374173,4/4,4,4,1,G,major,143.5546874999984
22.5,0.4979166666666667,1.0,71.0,88.0,25.21687074829932,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
23.0,0.9979166666666667,1.0,71.0,88.0,25.425850340136055,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085
23.0,0.4979166666666667,1.0,71.0,88.0,25.425850340136055,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
23.5,0.4979166666666667,1.0,71.0,88.0,25.63482993197279,0.18498563869992452,4/4,4,4,1,G,major,161.49902343749991
24.0,3.997916666666667,1.0,52.0,88.0,25.820589569160997,1.670965986394548,4/4,4,4,1,G,major,143.55468750000085
24.5,0.4979166666666667,1.0,71.0,88.0,26.02956916099773,0.2081088435374173,4/4,4,4,1,G,major,143.5546874999984
25.0,0.9979166666666667,1.0,70.0,88.0,26.23854875283447,0.4170884353741543,4/4,4,4,1,G,major,143.5546874999984
25.0,0.4979166666666667,1.0,70.0,88.0,26.23854875283447,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
25.5,0.4979166666666667,1.0,71.0,88.0,26.447528344671202,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
26.0,0.9979166666666667,1.0,69.0,88.0,26.656507936507936,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085
26.0,0.4979166666666667,1.0,69.0,88.0,26.656507936507936,0.2081088435374173,4/4,4,4,1,G,major,143.5546874999984
26.5,0.4979166666666667,1.0,71.0,88.0,26.865487528344673,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
27.0,0.9979166666666667,1.0,67.0,88.0,27.074467120181406,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996
27.0,0.4979166666666667,1.0,67.0,88.0,27.074467120181406,0.16186243386243038,4/4,4,4,1,G,major,184.57031250000398
27.5,0.4979166666666667,1.0,71.0,88.0,27.237006802721087,0.09249281934996324,4/4,4,4,1,G,major,322.99804687499636
28.0,3.997916666666667,1.0,52.0,88.0,27.329886621315193,0.5569886621315209,4/4,4,4,1,G,major,430.66406249999875
28.5,0.4979166666666667,1.0,71.0,88.0,27.39954648526077,0.06936961451247184,4/4,4,4,1,G,major,430.66406249999886
29.0,0.9979166666666667,1.0,71.0,88.0,27.46920634920635,0.13902947845805025,4/4,4,4,1,G,major,430.66406249999886
29.0,0.4979166666666667,1.0,71.0,88.0,27.46920634920635,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205
29.5,0.4979166666666667,1.0,71.0,88.0,27.678185941043083,0.2081088435374191,4/4,4,4,1,G,major,143.55468749999716
30.0,0.9979166666666667,1.0,70.0,88.0,27.88716553287982,0.4170884353741579,4/4,4,4,1,G,major,143.5546874999972
30.0,0.4979166666666667,1.0,70.0,88.0,27.88716553287982,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
30.5,0.4979166666666667,1.0,71.0,88.0,28.096145124716553,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205
31.0,0.9979166666666667,1.0,71.0,88.0,28.305124716553287,0.4170884353741437,4/4,4,4,1,G,major,143.55468750000205
31.0,0.4979166666666667,1.0,71.0,88.0,28.305124716553287,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
31.5,0.4979166666666667,1.0,71.0,88.0,28.514104308390024,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
32.0,3.997916666666667,1.0,52.0,88.0,28.723083900226758,1.6709659863945625,4/4,4,4,1,G,major,143.5546874999996
32.5,0.4979166666666667,1.0,71.0,88.0,28.93206349206349,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205
33.0,0.9979166666666667,1.0,74.0,88.0,29.141043083900225,0.4170884353741437,4/4,4,4,1,G,major,143.55468750000205
