Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo
0.0,0.9979166666666667,1.0,83.0,49.0,0.8359183673469388,1.228093726379441,4/4,4,4,1,G,major,48.754422169811306
1.0,0.9979166666666667,1.0,79.0,49.0,2.066575963718821,0.8805200302343159,4/4,4,4,1,G,major,67.99958881578948
2.0,0.9979166666666667,1.0,83.0,49.0,2.948934240362812,1.1354074074074074,4/4,4,4,1,G,major,52.734375
3.0,0.9979166666666667,1.0,79.0,49.0,4.08671201814059,0.7183189720332576,4/4,4,4,1,G,major,83.35433467741937
4.0,0.9979166666666667,1.0,81.0,49.0,4.806530612244898,1.2976084656084659,4/4,4,4,1,G,major,46.14257812499999
5.0,0.9979166666666667,1.0,76.0,49.0,6.106848072562358,0.9500347694633404,4/4,4,4,1,G,major,63.0240091463415
6.0,0.9979166666666667,1.0,81.0,49.0,7.058866213151927,1.1354074074074079,4/4,4,4,1,G,major,52.73437499999998
7.0,0.9979166666666667,1.0,76.0,49.0,8.196643990929704,0.9036916099773246,4/4,4,4,1,G,major,66.2560096153846
8.0,0.9979166666666667,1.0,78.0,49.0,9.102222222222222,1.0658926681783825,4/4,4,4,1,G,major,56.17357336956522
9.0,0.9979166666666667,1.0,74.0,49.0,10.170340136054422,0.9732063492063489,4/4,4,4,1,G,major,61.52343750000003
10.0,1.9979166666666666,1.0,78.0,49.0,11.145578231292516,2.3195767195767196,4/4,4,4,1,G,major,51.67968749999999
11.0,0.9979166666666667,1.0,67.0,49.0,12.30657596371882,1.0195495086923652,4/4,4,4,1,G,major,58.7269176136364
12.0,0.9979166666666667,1.0,76.0,49.0,13.328253968253968,1.0890642479213943,4/4,4,4,1,G,major,54.97839095744663
13.0,0.9979166666666667,1.0,72.0,49.0,14.419591836734694,0.9500347694633404,4/4,4,4,1,G,major,63.0240091463415
14.0,1.9979166666666666,1.0,76.0,49.0,15.371609977324264,1.9948359788359762,4/4,4,4,1,G,major,60.092659883721005
15.0,0.9979166666666667,1.0,62.0,49.0,16.370068027210884,0.6719758125472421,4/4,4,4,1,G,major,89.10290948275848
16.0,0.4979166666666667,1.0,76.0,49.0,17.04344671201814,0.8093121693121695,4/4,4,4,1,G,major,36.91406249999999
16.5,0.4979166666666667,1.0,72.0,54.0,17.856145124716555,0.36997127739984564,4/4,4,4,1,G,major,80.7495117187507
17.0,0.4979166666666667,1.0,67.0,60.0,18.22766439909297,0.18498563869992457,4/4,4,4,1,G,major,161.49902343749986
17.5,0.4979166666666667,1.0,62.0,65.0,18.413424036281178,0.3006016628873779,4/4,4,4,1,G,major,99.38401442307668
18.0,0.4979166666666667,1.0,67.0,71.0,18.715283446712018,0.5087105064247944,4/4,4,4,1,G,major,58.726917613636104
18.5,0.4979166666666667,1.0,62.0,76.0,19.22612244897959,0.3006016628873779,4/4,4,4,1,G,major,99.38401442307668
