Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo
0.0,0.9979166666666667,1.0,83.0,49.0,0.0,0.6488042328042329,4/4,4,4,1,G,major,92.28515624999999
1.0,0.9979166666666667,1.0,79.0,49.0,0.6501587301587302,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586
2.0,0.9979166666666667,1.0,83.0,49.0,1.3235374149659864,0.6719758125472411,4/4,4,4,1,G,major,89.10290948275862
3.0,0.9979166666666667,1.0,79.0,49.0,1.9969160997732427,0.6488042328042329,4/4,4,4,1,G,major,92.28515624999999
4.0,0.9979166666666667,1.0,81.0,49.0,2.647074829931973,1.8537263794406653,4/4,4,4,1,G,major,32.2998046875
5.0,0.9979166666666667,1.0,76.0,49.0,4.504671201814059,0.8110052910052904,4/4,4,4,1,G,major,73.82812500000006
6.0,0.9979166666666667,1.0,81.0,49.0,5.317369614512471,0.6719758125472421,4/4,4,4,1,G,major,89.10290948275848
7.0,0.9979166666666667,1.0,76.0,49.0,5.990748299319728,0.880520030234315,4/4,4,4,1,G,major,67.99958881578955
8.0,0.9979166666666667,1.0,78.0,49.0,6.873106575963718,0.6951473922902491,4/4,4,4,1,G,major,86.13281250000004
9.0,0.9979166666666667,1.0,74.0,49.0,7.569705215419501,0.6719758125472421,4/4,4,4,1,G,major,89.10290948275848
10.0,1.9979166666666666,1.0,78.0,49.0,8.243083900226758,1.391746031746031,4/4,4,4,1,G,major,86.13281250000004
11.0,0.9979166666666667,1.0,67.0,49.0,8.93968253968254,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872
12.0,0.9979166666666667,1.0,76.0,49.0,9.613061224489796,0.8573484504913094,4/4,4,4,1,G,major,69.8374155405404
13.0,0.9979166666666667,1.0,72.0,49.0,10.47219954648526,0.5792894935752089,4/4,4,4,1,G,major,103.35937499999983
14.0,1.9979166666666666,1.0,76.0,49.0,11.052698412698414,1.6237037037037005,4/4,4,4,1,G,major,73.82812500000014
15.0,0.9979166666666667,1.0,62.0,49.0,11.865396825396825,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872
16.0,0.4979166666666667,1.0,76.0,49.0,12.538775510204081,0.7168193499622073,4/4,4,4,1,G,major,41.677167338709666
16.5,0.4979166666666667,1.0,72.0,54.0,13.25859410430839,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004
17.0,0.4979166666666667,1.0,67.0,60.0,13.606893424036281,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017
17.5,0.4979166666666667,1.0,62.0,65.0,13.931972789115646,0.06936961451247127,4/4,4,4,1,G,major,430.6640625000024
18.0,0.4979166666666667,1.0,67.0,71.0,14.001632653061224,0.23123204837490785,4/4,4,4,1,G,major,129.1992187499987
18.5,0.4979166666666667,1.0,62.0,76.0,14.233832199546486,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017
19.0,0.4979166666666667,1.0,57.0,82.0,14.55891156462585,0.13873922902494254,4/4,4,4,1,G,major,215.3320312500012
19.5,0.4979166666666667,1.0,58.0,88.0,14.698231292517006,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004
20.0,3.997916666666667,1.0,52.0,88.0,15.046530612244897,1.6709659863945625,4/4,4,4,1,G,major,143.5546874999996
20.5,0.4979166666666667,1.0,71.0,88.0,15.255510204081633,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
21.0,0.9979166666666667,1.0,71.0,88.0,15.464489795918368,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996
21.0,0.4979166666666667,1.0,71.0,88.0,15.464489795918368,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
21.5,0.4979166666666667,1.0,71.0,88.0,15.673469387755102,0.11561602418745327,4/4,4,4,1,G,major,258.39843749999886
22.0,0.9979166666666667,1.0,70.0,88.0,15.789569160997733,0.23171579743008414,4/4,4,4,1,G,major,258.39843749999886
22.0,0.4979166666666667,1.0,70.0,88.0,15.789569160997733,0.11561602418745327,4/4,4,4,1,G,major,258.39843749999886
22.5,0.4979166666666667,1.0,71.0,88.0,15.789569160997733,0.11561602418745327,4/4,4,4,1,G,major,258.39843749999886
