Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo,Dur_diff,Ons_diff
0.0,0.9979166666666667,1.0,83.0,49.0,0.8591383219954648,1.0658926681783827,4/4,4,4,1,G,major,56.17357336956521,0.8591383219954648,0.40061455776171595
1.0,0.9979166666666667,1.0,79.0,49.0,1.9272562358276644,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,1.2605892358276645,0.006697702130574523
2.0,0.9979166666666667,1.0,83.0,49.0,2.6006349206349206,0.7414905517762662,4/4,4,4,1,G,major,80.74951171874999,1.2673009206349206,0.07621244135959948
3.0,0.9979166666666667,1.0,79.0,49.0,3.3436734693877552,0.6024610733182162,4/4,4,4,1,G,major,99.38401442307692,1.343672469387755,-0.06281703709845055
4.0,0.9979166666666667,1.0,81.0,49.0,3.947392290249433,0.9500347694633411,4/4,4,4,1,G,major,63.02400914634144,1.2807242902494331,0.28475665904667435
5.0,0.9979166666666667,1.0,76.0,49.0,4.899410430839002,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872,1.5660754308390024,0.006697702130573635
6.0,0.9979166666666667,1.0,81.0,49.0,5.572789115646258,0.9500347694633418,4/4,4,4,1,G,major,63.024009146341406,1.5727871156462578,0.284756659046675
7.0,0.9979166666666667,1.0,76.0,49.0,6.524807256235827,0.8110052910052913,4/4,4,4,1,G,major,73.82812499999997,1.8581382562358275,0.14572718058862455
8.0,0.9979166666666667,1.0,78.0,49.0,7.337505668934241,0.7414905517762659,4/4,4,4,1,G,major,80.74951171875003,2.0041696689342405,0.07621244135959915
9.0,0.9979166666666667,1.0,74.0,49.0,8.080544217687075,0.6719758125472413,4/4,4,4,1,G,major,89.1029094827586,2.080541217687075,0.006697702130574523
10.0,1.9979166666666666,1.0,78.0,49.0,8.753922902494331,1.8092698412698418,4/4,4,4,1,G,major,66.2560096153846,2.087252902494331,0.47732473085317517
11.0,0.9979166666666667,1.0,67.0,49.0,9.659501133786849,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872,2.3261641337868486,0.006697702130573635
12.0,0.9979166666666667,1.0,76.0,49.0,10.332879818594105,0.9036916099773253,4/4,4,4,1,G,major,66.25600961538453,2.332875818594104,0.2384134995606586
13.0,0.9979166666666667,1.0,72.0,49.0,11.23845804988662,0.6488042328042334,4/4,4,4,1,G,major,92.28515624999991,2.5717870498866215,-0.016473877612433352
14.0,1.9979166666666666,1.0,76.0,49.0,11.888616780045352,1.9484444444444442,4/4,4,4,1,G,major,61.5234375,2.5552787800453522,0.6164993340277776
15.0,0.9979166666666667,1.0,62.0,49.0,12.863854875283447,0.6719758125472404,4/4,4,4,1,G,major,89.10290948275872,2.8638498752834476,0.006697702130573635
16.0,0.4979166666666667,1.0,76.0,49.0,13.537233560090703,0.43934089191232045,4/4,4,4,1,G,major,67.99958881578948,2.870561560090703,0.10739628149565378
16.5,0.4979166666666667,1.0,72.0,54.0,13.978412698412699,0.3699712773998474,4/4,4,4,1,G,major,80.74951171875031,2.9784071984126985,0.038026666983180746
17.0,0.4979166666666667,1.0,67.0,60.0,14.349931972789115,0.32372486772486886,4/4,4,4,1,G,major,92.28515624999969,3.0165929727891143,-0.008219742691797816
17.5,0.4979166666666667,1.0,62.0,65.0,14.675011337868481,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017,3.0083388378684806,-0.008219742691799536
18.0,0.4979166666666667,1.0,67.0,71.0,15.000090702947846,0.34684807256235994,4/4,4,4,1,G,major,86.13281249999959,3.000084702947845,0.01490346214569327
18.5,0.4979166666666667,1.0,62.0,76.0,15.348390022675737,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017,3.015050522675738,-0.008219742691799536
19.0,0.4979166666666667,1.0,57.0,82.0,15.673469387755102,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017,3.0067963877551023,-0.008219742691799536
19.5,0.4979166666666667,1.0,58.0,88.0,15.998548752834466,0.3468480725623599,4/4,4,4,1,G,major,86.1328124999996,2.9985422528344667,0.014903462145693214
20.0,3.997916666666667,1.0,52.0,88.0,16.34684807256236,1.670965986394548,4/4,4,4,1,G,major,143.55468750000085,3.0135080725623595,0.005166042644547897
20.5,0.4979166666666667,1.0,71.0,88.0,16.555827664399093,0.5318337112622809,4/4,4,4,1,G,major,56.17357336956542,3.014154164399093,0.3243682675122809
21.0,0.9979166666666667,1.0,71.0,88.0,17.08988662131519,1.0658926681783787,4/4,4,4,1,G,major,56.17357336956542,3.339879621315191,0.6500937244283786
21.0,0.4979166666666667,1.0,71.0,88.0,17.08988662131519,0.2081088435374173,4/4,4,4,1,G,major,143.5546874999984,3.339879621315191,0.000643399787417287
21.5,0.4979166666666667,1.0,71.0,88.0,17.29886621315193,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085,3.340525713151928,0.0006433997874137343
22.0,0.9979166666666667,1.0,70.0,88.0,17.507845804988662,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,3.3411718049886616,0.0012894916241472099
22.0,0.4979166666666667,1.0,70.0,88.0,17.507845804988662,0.5318337112622809,4/4,4,4,1,G,major,56.17357336956542,3.3411718049886616,0.3243682675122809
22.5,0.4979166666666667,1.0,71.0,88.0,18.04190476190476,0.2081088435374173,4/4,4,4,1,G,major,143.5546874999984,3.6668972619047597,0.000643399787417287
23.0,0.9979166666666667,1.0,71.0,88.0,18.250884353741498,0.4170884353741543,4/4,4,4,1,G,major,143.5546874999984,3.6675433537414968,0.0012894916241543153
23.0,0.4979166666666667,1.0,71.0,88.0,18.250884353741498,0.27747845804988736,4/4,4,4,1,G,major,107.66601562499972,3.6675433537414968,0.07001301429988735
23.5,0.4979166666666667,1.0,71.0,88.0,18.52952380952381,0.3468480725623598,4/4,4,4,1,G,major,86.13281249999963,3.73784930952381,0.13938262881235977
24.0,3.997916666666667,1.0,52.0,88.0,18.877823129251702,4.0845835222978035,4/4,4,4,1,G,major,58.72691761363643,3.8778151292517027,2.4187835785478033
24.5,0.4979166666666667,1.0,71.0,88.0,19.388662131519276,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085,4.180320631519276,0.0006433997874137343
25.0,0.9979166666666667,1.0,70.0,88.0,19.59764172335601,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,4.1809667233560095,0.0012894916241472099
25.0,0.4979166666666667,1.0,70.0,88.0,19.59764172335601,0.601203325774752,4/4,4,4,1,G,major,49.69200721153866,4.1809667233560095,0.393737882024752
25.5,0.4979166666666667,1.0,71.0,88.0,20.201360544217685,0.2081088435374173,4/4,4,4,1,G,major,143.5546874999984,4.5763520442176855,0.000643399787417287
26.0,0.9979166666666667,1.0,69.0,88.0,20.410340136054423,0.4170884353741543,4/4,4,4,1,G,major,143.5546874999984,4.5769981360544225,0.0012894916241543153
26.0,0.4979166666666667,1.0,69.0,88.0,20.410340136054423,0.323724867724867,4/4,4,4,1,G,major,92.2851562500002,4.5769981360544225,0.11625942397486702
26.5,0.4979166666666667,1.0,71.0,88.0,20.735419501133787,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996,4.693744001133787,0.0006433997874155384
27.0,0.9979166666666667,1.0,67.0,88.0,20.94439909297052,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,4.694390092970522,0.001289491624150818
27.0,0.4979166666666667,1.0,67.0,88.0,20.94439909297052,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205,4.694390092970522,0.0006433997874119857
27.5,0.4979166666666667,1.0,71.0,88.0,21.153378684807254,0.5549569160997688,4/4,4,4,1,G,major,53.833007812500426,4.695036184807254,0.34749147234976885
28.0,3.997916666666667,1.0,52.0,88.0,21.71065759637188,4.270246409675031,4/4,4,4,1,G,major,56.173573369564565,5.043981596371879,2.604446465925031
28.5,0.4979166666666667,1.0,71.0,88.0,22.244716553287983,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996,5.369707053287982,0.0006433997874155384
29.0,0.9979166666666667,1.0,71.0,88.0,22.453696145124717,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,5.370353145124717,0.001289491624150818
29.0,0.4979166666666667,1.0,71.0,88.0,22.453696145124717,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205,5.370353145124717,0.0006433997874119857
29.5,0.4979166666666667,1.0,71.0,88.0,22.66267573696145,0.2081088435374191,4/4,4,4,1,G,major,143.55468749999716,5.370999236961449,0.0006433997874190911
30.0,0.9979166666666667,1.0,70.0,88.0,22.871655328798187,0.4170884353741579,4/4,4,4,1,G,major,143.5546874999972,5.371645328798188,0.0012894916241579235
30.0,0.4979166666666667,1.0,70.0,88.0,22.871655328798187,0.5549569160997747,4/4,4,4,1,G,major,53.83300781249986,5.371645328798188,0.34749147234977473
30.5,0.4979166666666667,1.0,71.0,88.0,23.42893424036281,0.2543552532123936,4/4,4,4,1,G,major,117.45383522727387,5.7205907403628125,0.0468898094623936
31.0,0.9979166666666667,1.0,71.0,88.0,23.684353741496597,0.5097747543461779,4/4,4,4,1,G,major,117.45383522727388,5.767676741496597,0.09397581059617793
31.0,0.4979166666666667,1.0,71.0,88.0,23.684353741496597,0.3006016628873752,4/4,4,4,1,G,major,99.38401442307756,5.767676741496597,0.09313621913737521
31.5,0.4979166666666667,1.0,71.0,88.0,23.986213151927437,0.32372486772486975,4/4,4,4,1,G,major,92.28515624999943,5.861202651927435,0.11625942397486974
32.0,3.997916666666667,1.0,52.0,88.0,24.3112925170068,3.898920634920674,4/4,4,4,1,G,major,61.52343749999939,5.977948517006801,2.233120691170674
32.5,0.4979166666666667,1.0,71.0,88.0,24.79891156462585,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205,6.257234064625852,0.0006433997874119857
33.0,0.9979166666666667,1.0,74.0,88.0,25.007891156462584,0.4170884353741437,4/4,4,4,1,G,major,143.55468750000205,6.257880156462583,0.0012894916241437127
33.0,0.4979166666666667,1.0,74.0,88.0,25.007891156462584,0.34684807256235684,4/4,4,4,1,G,major,86.13281250000036,6.257880156462583,0.13938262881235683
33.5,0.4979166666666667,1.0,71.0,88.0,25.356190476190477,0.2081088435374191,4/4,4,4,1,G,major,143.55468749999716,6.3978459761904745,0.0006433997874190911
34.0,0.9979166666666667,1.0,73.0,88.0,25.56517006802721,0.4170884353741579,4/4,4,4,1,G,major,143.5546874999972,6.398492068027213,0.0012894916241579235
34.0,0.4979166666666667,1.0,73.0,88.0,25.56517006802721,0.5780801209372579,4/4,4,4,1,G,major,51.679687500000526,6.398492068027213,0.37061467718725793
34.5,0.4979166666666667,1.0,71.0,88.0,26.145668934240362,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205,6.770657434240363,0.0006433997874119857
35.0,0.9979166666666667,1.0,72.0,88.0,26.354648526077096,0.4170884353741437,4/4,4,4,1,G,major,143.55468750000205,6.771303526077094,0.0012894916241437127
35.0,0.4979166666666667,1.0,72.0,88.0,26.354648526077096,0.6012033257747607,4/4,4,4,1,G,major,49.69200721153794,6.771303526077094,0.3937378820247607
