0,37
28,79
57,106
86,143
114,169
143,208
172,237
200,265
229,302
258,332
287,363
315,395
344,423
373,460
401,488
430,526
459,552
473,570
488,592
502,606
516,620
531,637
545,651
559,665
574,680
583,689
592,698
592,698
601,707
610,716
610,716
619,725
628,734
628,734
637,743
645,751
654,760
663,769
663,769
672,778
681,789
681,789
690,801
699,811
699,811
708,820
717,829
726,837
735,843
735,843
744,852
753,861
753,861
762,870
771,879
771,879
780,888
789,897
798,906
807,912
807,912
816,918
825,927
825,927
834,936
843,945
843,945
852,954
861,963
870,970
879,979
879,979
888,988
897,997
897,997
906,1006
915,1015
915,1015
924,1031
933,1040
942,1042
951,1044
951,1044
960,1046
968,1047
968,1047
977,1051
986,1060
986,1060
995,1069
1004,1078
1022,1107
1022,1107
1022,1107
1022,1107
1040,1125
1040,1125
1040,1125
1040,1125
1058,1143
1058,1143
1058,1143
1058,1143
1076,1164
1094,1182
1094,1182
1094,1182
1094,1182
1112,1200
1112,1200
1112,1200
1112,1200
1130,1218
1130,1218
1130,1218
1130,1218
1148,1236
1166,1254
1166,1254
1166,1254
1166,1254
1184,1272
1184,1272
1184,1272
1184,1272
1202,1290
1202,1290
1202,1290
1202,1290
1220,1308
1238,1326
1238,1326
1238,1326
1238,1326
1256,1344
1256,1344
1256,1344
1256,1344
1274,1362
1274,1362
1274,1362
1274,1362
1291,1379
1327,1420
1327,1420
