Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo,Dur_diff,Ons_diff
0.0,0.9979166666666667,1.0,83.0,49.0,0.09287981859410431,1.5061526832955408,4/4,4,4,1,G,major,39.75360576923076,0.09287981859410431,0.840874572878874
1.0,0.9979166666666667,1.0,79.0,49.0,1.6021768707482993,0.787833711262283,4/4,4,4,1,G,major,75.99954044117644,0.9355098707482993,0.12255560084561623
2.0,0.9979166666666667,1.0,83.0,49.0,2.391655328798186,0.6719758125472411,4/4,4,4,1,G,major,89.10290948275862,1.058321328798186,0.006697702130574412
3.0,0.9979166666666667,1.0,79.0,49.0,3.0650340136054424,0.7646621315192743,4/4,4,4,1,G,major,78.30255681818183,1.0650330136054422,0.09938402110260758
4.0,0.9979166666666667,1.0,81.0,49.0,3.8312925170068026,0.8573484504913081,4/4,4,4,1,G,major,69.8374155405405,1.1646245170068026,0.1920703400746414
5.0,0.9979166666666667,1.0,76.0,49.0,4.690430839002268,0.6024610733182159,4/4,4,4,1,G,major,99.38401442307698,1.3570958390022678,-0.06281703709845088
6.0,0.9979166666666667,1.0,81.0,49.0,5.294149659863946,0.7183189720332581,4/4,4,4,1,G,major,83.35433467741932,1.2941476598639454,0.053040861616591384
7.0,0.9979166666666667,1.0,76.0,49.0,6.013968253968254,0.8341768707482993,4/4,4,4,1,G,major,71.77734375,1.347299253968254,0.16889876033163254
8.0,0.9979166666666667,1.0,78.0,49.0,6.849886621315193,0.8110052910052904,4/4,4,4,1,G,major,73.82812500000006,1.5165506213151927,0.14572718058862366
9.0,0.9979166666666667,1.0,74.0,49.0,7.662585034013605,0.6719758125472421,4/4,4,4,1,G,major,89.10290948275848,1.6625820340136048,0.006697702130575411
10.0,1.9979166666666666,1.0,78.0,49.0,8.335963718820862,1.3453544973544957,4/4,4,4,1,G,major,89.10290948275872,1.669293718820862,0.013409386937829115
11.0,0.9979166666666667,1.0,67.0,49.0,9.009342403628118,0.718318972033258,4/4,4,4,1,G,major,83.35433467741933,1.6760054036281176,0.05304086161659127
12.0,0.9979166666666667,1.0,76.0,49.0,9.729160997732427,0.7646621315192758,4/4,4,4,1,G,major,78.30255681818169,1.7291569977324261,0.09938402110260902
13.0,0.9979166666666667,1.0,72.0,49.0,10.495419501133787,0.6256326530612246,4/4,4,4,1,G,major,95.70312499999999,1.8287485011337878,-0.039645457355442115
14.0,1.9979166666666666,1.0,76.0,49.0,11.122358276643991,1.391746031746031,4/4,4,4,1,G,major,86.13281250000004,1.789020276643992,0.05980092132936443
15.0,0.9979166666666667,1.0,62.0,49.0,11.818956916099774,0.5561179138321983,4/4,4,4,1,G,major,107.66601562500024,1.818951916099774,-0.1091601965844684
16.0,0.4979166666666667,1.0,76.0,49.0,12.376235827664399,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017,1.7095638276643985,-0.008219742691799536
16.5,0.4979166666666667,1.0,72.0,54.0,12.701315192743763,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004,1.701309692743763,0.014903462145691437
17.0,0.4979166666666667,1.0,67.0,60.0,13.049614512471654,0.32372486772486886,4/4,4,4,1,G,major,92.28515624999969,1.716275512471654,-0.008219742691797816
17.5,0.4979166666666667,1.0,62.0,65.0,13.374693877551021,0.11561602418745152,4/4,4,4,1,G,major,258.3984375000028,1.7080213775510202,-0.21632858622921514
18.0,0.4979166666666667,1.0,67.0,71.0,13.49079365079365,0.09249281934996278,4/4,4,4,1,G,major,322.99804687499795,1.4907876507936493,-0.2394517910667039
18.5,0.4979166666666667,1.0,62.0,76.0,13.583673469387755,0.32372486772486886,4/4,4,4,1,G,major,92.28515624999969,1.2503339693877553,-0.008219742691797816
19.0,0.4979166666666667,1.0,57.0,82.0,13.908752834467121,0.2774784580498851,4/4,4,4,1,G,major,107.6660156250006,1.2420798344671216,-0.054466152366781595
19.5,0.4979166666666667,1.0,58.0,88.0,14.187392290249432,0.3468480725623581,4/4,4,4,1,G,major,86.13281250000004,1.187385790249433,0.014903462145691437
20.0,3.997916666666667,1.0,52.0,88.0,14.535691609977324,1.6709659863945625,4/4,4,4,1,G,major,143.5546874999996,1.202351609977324,0.00516604264456233
20.5,0.4979166666666667,1.0,71.0,88.0,14.744671201814059,0.18498563869992452,4/4,4,4,1,G,major,161.49902343749991,1.2029977018140592,-0.02247980505007549
21.0,0.9979166666666667,1.0,71.0,88.0,14.930430839002268,0.3707452758881332,4/4,4,4,1,G,major,161.49902343749991,1.1804238390022679,-0.045053667861866764
21.0,0.4979166666666667,1.0,71.0,88.0,14.930430839002268,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085,1.1804238390022679,0.0006433997874137343
21.5,0.4979166666666667,1.0,71.0,88.0,15.139410430839002,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996,1.1810699308390014,0.0006433997874155384
22.0,0.9979166666666667,1.0,70.0,88.0,15.348390022675737,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,1.1817160226757366,0.001289491624150818
22.0,0.4979166666666667,1.0,70.0,88.0,15.348390022675737,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996,1.1817160226757366,0.0006433997874155384
22.5,0.4979166666666667,1.0,71.0,88.0,15.557369614512472,0.1618624338624335,4/4,4,4,1,G,major,184.5703125000004,1.1823621145124719,-0.04560300988756649
23.0,0.9979166666666667,1.0,71.0,88.0,15.719909297052155,0.32440211640211564,4/4,4,4,1,G,major,184.57031250000043,1.136568297052154,-0.09139682734788435
23.0,0.4979166666666667,1.0,71.0,88.0,15.719909297052155,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996,1.136568297052154,0.0006433997874155384
23.5,0.4979166666666667,1.0,71.0,88.0,15.928888888888888,0.11561602418745327,4/4,4,4,1,G,major,258.39843749999886,1.1372143888888893,-0.09184941956254673
24.0,3.997916666666667,1.0,52.0,88.0,16.04498866213152,0.9283144368858696,4/4,4,4,1,G,major,258.39843749999886,1.04498066213152,-0.7374855068641306
24.5,0.4979166666666667,1.0,71.0,88.0,16.16108843537415,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085,0.9527469353741509,0.0006433997874137343
25.0,0.9979166666666667,1.0,70.0,88.0,16.370068027210884,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,0.9533930272108844,0.0012894916241472099
25.0,0.4979166666666667,1.0,70.0,88.0,16.370068027210884,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085,0.9533930272108844,0.0006433997874137343
