Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo
0.0,0.9979166666666667,1.0,83.0,49.0,0.0,1.830554799697657,4/4,4,4,1,G,major,32.70866297468354
1.0,0.9979166666666667,1.0,79.0,49.0,1.8343764172335602,0.7414905517762661,4/4,4,4,1,G,major,80.74951171875
2.0,0.9979166666666667,1.0,83.0,49.0,2.5774149659863945,0.8805200302343158,4/4,4,4,1,G,major,67.9995888157895
3.0,0.9979166666666667,1.0,79.0,49.0,3.4597732426303853,0.46343159486016655,4/4,4,4,1,G,major,129.19921874999991
4.0,0.9979166666666667,1.0,81.0,49.0,3.924172335600907,0.9268631897203327,4/4,4,4,1,G,major,64.599609375
5.0,0.9979166666666667,1.0,76.0,49.0,4.85297052154195,0.6951473922902491,4/4,4,4,1,G,major,86.13281250000004
6.0,0.9979166666666667,1.0,81.0,49.0,5.5495691609977325,0.69514739229025,4/4,4,4,1,G,major,86.13281249999993
7.0,0.9979166666666667,1.0,76.0,49.0,6.246167800453515,0.9268631897203317,4/4,4,4,1,G,major,64.59960937500007
8.0,0.9979166666666667,1.0,78.0,49.0,7.174965986394557,0.7414905517762659,4/4,4,4,1,G,major,80.74951171875003
9.0,0.9979166666666667,1.0,74.0,49.0,7.918004535147392,0.7878337112622845,4/4,4,4,1,G,major,75.9995404411763
10.0,1.9979166666666666,1.0,78.0,49.0,8.70748299319728,1.6700952380952359,4/4,4,4,1,G,major,71.7773437500001
11.0,0.9979166666666667,1.0,67.0,49.0,9.543401360544218,0.6951473922902491,4/4,4,4,1,G,major,86.13281250000004
12.0,0.9979166666666667,1.0,76.0,49.0,10.24,0.8341768707483006,4/4,4,4,1,G,major,71.77734374999989
13.0,0.9979166666666667,1.0,72.0,49.0,11.075918367346938,0.6488042328042334,4/4,4,4,1,G,major,92.28515624999991
14.0,1.9979166666666666,1.0,76.0,49.0,11.72607709750567,1.8092698412698383,4/4,4,4,1,G,major,66.25600961538471
15.0,0.9979166666666667,1.0,62.0,49.0,12.631655328798185,0.6719758125472421,4/4,4,4,1,G,major,89.10290948275848
16.0,0.4979166666666667,1.0,76.0,49.0,13.305034013605443,0.46246409674980965,4/4,4,4,1,G,major,64.5996093750002
16.5,0.4979166666666667,1.0,72.0,54.0,13.769433106575963,0.43934089191232045,4/4,4,4,1,G,major,67.99958881578948
17.0,0.4979166666666667,1.0,67.0,60.0,14.210612244897959,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017
17.5,0.4979166666666667,1.0,62.0,65.0,14.535691609977324,0.27747845804988686,4/4,4,4,1,G,major,107.6660156249999
18.0,0.4979166666666667,1.0,67.0,71.0,14.814331065759637,0.27747845804988686,4/4,4,4,1,G,major,107.6660156249999
18.5,0.4979166666666667,1.0,62.0,76.0,14.814331065759637,0.32372486772486714,4/4,4,4,1,G,major,92.28515625000017
19.0,0.4979166666666667,1.0,57.0,82.0,15.139410430839002,0.2312320483749066,4/4,4,4,1,G,major,129.19921874999937
19.5,0.4979166666666667,1.0,58.0,88.0,15.371609977324264,0.23123204837490482,4/4,4,4,1,G,major,129.1992187500004
20.0,3.997916666666667,1.0,52.0,88.0,15.603809523809524,1.1139773242630322,4/4,4,4,1,G,major,215.33203125000122
20.5,0.4979166666666667,1.0,71.0,88.0,15.74312925170068,0.11561602418745327,4/4,4,4,1,G,major,258.39843749999886
21.0,0.9979166666666667,1.0,71.0,88.0,15.85922902494331,0.23171579743008414,4/4,4,4,1,G,major,258.39843749999886
21.0,0.4979166666666667,1.0,71.0,88.0,15.85922902494331,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
21.5,0.4979166666666667,1.0,71.0,88.0,16.068208616780044,0.2081088435374173,4/4,4,4,1,G,major,143.5546874999984
22.0,0.9979166666666667,1.0,70.0,88.0,16.27718820861678,0.4170884353741543,4/4,4,4,1,G,major,143.5546874999984
22.0,0.4979166666666667,1.0,70.0,88.0,16.27718820861678,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
22.5,0.4979166666666667,1.0,71.0,88.0,16.486167800453515,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
23.0,0.9979166666666667,1.0,71.0,88.0,16.69514739229025,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085
23.0,0.4979166666666667,1.0,71.0,88.0,16.69514739229025,0.2081088435374191,4/4,4,4,1,G,major,143.55468749999716
23.5,0.4979166666666667,1.0,71.0,88.0,16.904126984126986,0.18498563869992096,4/4,4,4,1,G,major,161.499023437503
24.0,3.997916666666667,1.0,52.0,88.0,17.08988662131519,1.6709659863945767,4/4,4,4,1,G,major,143.55468749999838
24.5,0.4979166666666667,1.0,71.0,88.0,17.29886621315193,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
25.0,0.9979166666666667,1.0,70.0,88.0,17.507845804988662,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085
25.0,0.4979166666666667,1.0,70.0,88.0,17.507845804988662,0.20810884353741374,4/4,4,4,1,G,major,143.55468750000085
25.5,0.4979166666666667,1.0,71.0,88.0,17.716825396825396,0.2081088435374173,4/4,4,4,1,G,major,143.5546874999984
26.0,0.9979166666666667,1.0,69.0,88.0,17.925804988662133,0.4170884353741543,4/4,4,4,1,G,major,143.5546874999984
26.0,0.4979166666666667,1.0,69.0,88.0,17.925804988662133,0.06936961451247126,4/4,4,4,1,G,major,430.6640625000025
26.5,0.4979166666666667,1.0,71.0,88.0,17.99546485260771,0.13873922902494368,4/4,4,4,1,G,major,215.33203124999943
27.0,0.9979166666666667,1.0,67.0,88.0,18.134784580498867,0.2780589569161005,4/4,4,4,1,G,major,215.33203124999943
27.0,0.4979166666666667,1.0,67.0,88.0,18.134784580498867,0.0924928193499597,4/4,4,4,1,G,major,322.99804687500875
27.5,0.4979166666666667,1.0,71.0,88.0,18.22766439909297,0.18498563869992293,4/4,4,4,1,G,major,161.4990234375013
28.0,3.997916666666667,1.0,52.0,88.0,18.413424036281178,1.4853030990173983,4/4,4,4,1,G,major,161.49902343749852
28.5,0.4979166666666667,1.0,71.0,88.0,18.599183673469387,0.1849856386999261,4/4,4,4,1,G,major,161.49902343749852
29.0,0.9979166666666667,1.0,71.0,88.0,18.599183673469387,0.3707452758881364,4/4,4,4,1,G,major,161.49902343749852
29.0,0.4979166666666667,1.0,71.0,88.0,18.599183673469387,0.18498563869992293,4/4,4,4,1,G,major,161.4990234375013
29.5,0.4979166666666667,1.0,71.0,88.0,18.784943310657596,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
30.0,0.9979166666666667,1.0,70.0,88.0,18.99392290249433,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996
30.0,0.4979166666666667,1.0,70.0,88.0,18.99392290249433,0.2081088435374191,4/4,4,4,1,G,major,143.55468749999716
30.5,0.4979166666666667,1.0,71.0,88.0,19.202902494331067,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205
31.0,0.9979166666666667,1.0,71.0,88.0,19.4118820861678,0.4170884353741437,4/4,4,4,1,G,major,143.55468750000205
31.0,0.4979166666666667,1.0,71.0,88.0,19.4118820861678,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205
31.5,0.4979166666666667,1.0,71.0,88.0,19.620861678004534,0.2081088435374191,4/4,4,4,1,G,major,143.55468749999716
32.0,3.997916666666667,1.0,52.0,88.0,19.82984126984127,1.6709659863945625,4/4,4,4,1,G,major,143.5546874999996
32.5,0.4979166666666667,1.0,71.0,88.0,20.038820861678005,0.18498563869992293,4/4,4,4,1,G,major,161.4990234375013
33.0,0.9979166666666667,1.0,74.0,88.0,20.224580498866214,0.37074527588813005,4/4,4,4,1,G,major,161.4990234375013
33.0,0.4979166666666667,1.0,74.0,88.0,20.224580498866214,0.04624640967498162,4/4,4,4,1,G,major,645.9960937499927
33.5,0.4979166666666667,1.0,71.0,88.0,20.271020408163267,0.09249281934996285,4/4,4,4,1,G,major,322.9980468749978
34.0,0.9979166666666667,1.0,73.0,88.0,20.36390022675737,0.1853726379440678,4/4,4,4,1,G,major,322.9980468749978
34.0,0.4979166666666667,1.0,73.0,88.0,20.36390022675737,0.1618624338624339,4/4,4,4,1,G,major,184.57031249999994
34.5,0.4979166666666667,1.0,71.0,88.0,20.526439909297054,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205
35.0,0.9979166666666667,1.0,72.0,88.0,20.735419501133787,0.4170884353741437,4/4,4,4,1,G,major,143.55468750000205
35.0,0.4979166666666667,1.0,72.0,88.0,20.735419501133787,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
35.5,0.4979166666666667,1.0,71.0,88.0,20.94439909297052,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
36.0,3.997916666666667,1.0,57.0,88.0,21.153378684807254,0.37132577475435036,4/4,4,4,1,G,major,645.9960937499927
36.5,0.4979166666666667,1.0,76.0,88.0,21.199818594104308,0.09249281934996324,4/4,4,4,1,G,major,322.99804687499636
37.0,0.9979166666666667,1.0,72.0,88.0,21.292698412698414,0.18537263794406858,4/4,4,4,1,G,major,322.9980468749964
37.0,0.4979166666666667,1.0,72.0,88.0,21.292698412698414,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
37.5,0.4979166666666667,1.0,76.0,88.0,21.501678004535147,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
38.0,0.9979166666666667,1.0,71.0,88.0,21.71065759637188,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996
38.0,0.4979166666666667,1.0,71.0,88.0,21.71065759637188,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
38.5,0.4979166666666667,1.0,76.0,88.0,21.91963718820862,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
39.0,0.9979166666666667,1.0,72.0,88.0,22.128616780045352,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996
39.0,0.4979166666666667,1.0,72.0,88.0,22.128616780045352,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205
39.5,0.4979166666666667,1.0,76.0,88.0,22.337596371882086,0.16186243386243665,4/4,4,4,1,G,major,184.57031249999682
40.0,3.997916666666667,1.0,57.0,88.0,22.50013605442177,0.371325774754322,4/4,4,4,1,G,major,645.9960937500421
40.5,0.4979166666666667,1.0,76.0,83.0,22.54657596371882,0.046246409674982406,4/4,4,4,1,G,major,645.9960937499818
41.0,0.9979166666666667,1.0,76.0,77.0,22.593015873015872,0.09268631897203587,4/4,4,4,1,G,major,645.9960937499818
41.0,0.4979166666666667,1.0,76.0,77.0,22.593015873015872,0.046246409674982406,4/4,4,4,1,G,major,645.9960937499818
41.5,0.4979166666666667,1.0,76.0,72.0,22.639455782312925,0.0924928193499597,4/4,4,4,1,G,major,322.99804687500875
42.0,0.9979166666666667,1.0,75.0,66.0,22.732335600907028,0.18537263794406147,4/4,4,4,1,G,major,322.9980468750088
42.0,0.4979166666666667,1.0,75.0,66.0,22.732335600907028,0.11561602418745426,4/4,4,4,1,G,major,258.39843749999665
42.5,0.4979166666666667,1.0,76.0,61.0,22.84843537414966,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
43.0,0.9979166666666667,1.0,76.0,55.0,23.057414965986396,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996
43.0,0.4979166666666667,1.0,76.0,55.0,23.057414965986396,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996
43.5,0.4979166666666667,1.0,76.0,49.0,23.26639455782313,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205
44.0,3.997916666666667,1.0,52.0,49.0,23.475374149659864,1.6709659863945625,4/4,4,4,1,G,major,143.5546874999996
45.0,0.9979166666666667,1.0,79.0,49.0,23.893333333333334,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996
45.0,0.9979166666666667,1.0,64.0,49.0,23.893333333333334,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996
45.0,0.9979166666666667,1.0,67.0,49.0,23.893333333333334,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996
45.0,0.9979166666666667,1.0,72.0,49.0,23.893333333333334,0.3939168556311402,4/4,4,4,1,G,major,151.99908088235338
46.0,0.9979166666666667,1.0,76.0,49.0,24.288072562358277,0.3939168556311402,4/4,4,4,1,G,major,151.99908088235338
46.0,0.9979166666666667,1.0,64.0,49.0,24.288072562358277,0.3939168556311402,4/4,4,4,1,G,major,151.99908088235338
46.0,0.9979166666666667,1.0,67.0,49.0,24.288072562358277,0.3939168556311402,4/4,4,4,1,G,major,151.99908088235338
46.0,0.9979166666666667,1.0,72.0,49.0,24.288072562358277,0.4170884353741543,4/4,4,4,1,G,major,143.5546874999984
